fold,path,TRUE,path,lat,lon,TRUE
1,/content/0310_post_folder/0310_post_folder/folder_0/1592435591588522_vs_911266460881989(3)/911266460881989_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1592435591588522_vs_911266460881989(3)/911266460881989_2024.png,29.44217633,-83.28365743,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/161380030328891_vs_912827837430405(0)/912827837430405_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/161380030328891_vs_912827837430405(0)/912827837430405_2024.png,29.43705611,-83.29487979,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/1614840242337263_vs_502147992811075(3)/502147992811075_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1614840242337263_vs_502147992811075(3)/502147992811075_2024.png,29.4438581,-83.28254163,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/1619803668429694_vs_1707564383339367(3)/1707564383339367_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1619803668429694_vs_1707564383339367(3)/1707564383339367_2024.png,29.44034504,-83.28598559,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/162118903586444_vs_2277328279333099(0)/2277328279333099_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/162118903586444_vs_2277328279333099(0)/2277328279333099_2024.png,29.43748125,-83.2955128,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/162671260199316_vs_8742781165741884(0)/8742781165741884_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/162671260199316_vs_8742781165741884(0)/8742781165741884_2024.png,29.44434394,-83.28685462,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/1672492249899964_vs_1220900045835476(3)/1220900045835476_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1672492249899964_vs_1220900045835476(3)/1220900045835476_2024.png,29.43910236,-83.29351723,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/1687869215060611_vs_1587478852188922(2)/1587478852188922_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1687869215060611_vs_1587478852188922(2)/1587478852188922_2024.png,29.4371075,-83.29508364,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/1691752154622449_vs_1275152443620684(3)/1275152443620684_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1691752154622449_vs_1275152443620684(3)/1275152443620684_2024.png,29.44453547,-83.28682244,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/1697574577369121_vs_1084293879225185(3)/1084293879225185_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1697574577369121_vs_1084293879225185(3)/1084293879225185_2024.png,29.43858847,-83.2877773,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/1697695294033445_vs_1214945789736876(1)/1214945789736876_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1697695294033445_vs_1214945789736876(1)/1214945789736876_2024.png,29.44270422,-83.28208566,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/1701515793656654_vs_1072532500995313(3)/1072532500995313_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1701515793656654_vs_1072532500995313(3)/1072532500995313_2024.png,29.44403095,-83.28384519,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/1710251969449631_vs_1072553774276902(3)/1072553774276902_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1710251969449631_vs_1072553774276902(3)/1072553774276902_2024.png,29.44439065,-83.28684926,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/1713512899161439_vs_1035563865019172(3)/1035563865019172_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1713512899161439_vs_1035563865019172(3)/1035563865019172_2024.png,29.44415241,-83.28688681,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/1733461387077797_vs_506841728897507(1)/506841728897507_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1733461387077797_vs_506841728897507(1)/506841728897507_2024.png,29.44299853,-83.28209102,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/1766310803821728_vs_1627559617806522(3)/1627559617806522_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1766310803821728_vs_1627559617806522(3)/1627559617806522_2024.png,29.44381138,-83.28254163,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/1778414372578162_vs_507757082125682(3)/507757082125682_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1778414372578162_vs_507757082125682(3)/507757082125682_2024.png,29.44404029,-83.28482687,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/179397665168940_vs_813642884048015(0)/813642884048015_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/179397665168940_vs_813642884048015(0)/813642884048015_2024.png,29.43848102,-83.28917205,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/1796278567453678_vs_1216925862759229(3)/1216925862759229_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1796278567453678_vs_1216925862759229(3)/1216925862759229_2024.png,29.44406365,-83.28665078,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/1799678100508933_vs_1948180035607516(3)/1948180035607516_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1799678100508933_vs_1948180035607516(3)/1948180035607516_2024.png,29.4372243,-83.29531968,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/1812426339191191_vs_1218240882778509(3)/1218240882778509_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1812426339191191_vs_1218240882778509(3)/1218240882778509_2024.png,29.4381026,-83.28785241,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/1815133622235719_vs_1067086251481869(3)/1067086251481869_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1815133622235719_vs_1067086251481869(3)/1067086251481869_2024.png,29.43814465,-83.28786314,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/187221154376465_vs_1254568192219087(0)/1254568192219087_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/187221154376465_vs_1254568192219087(0)/1254568192219087_2024.png,29.43910236,-83.29340458,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/1875470279516139_vs_494988333532611(1)/494988333532611_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1875470279516139_vs_494988333532611(1)/494988333532611_2024.png,29.44261079,-83.28208566,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/1936518553384007_vs_546314038048257(3)/546314038048257_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1936518553384007_vs_546314038048257(3)/546314038048257_2024.png,29.44448408,-83.28683317,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/1942441799503345_vs_1096668905202747(3)/1096668905202747_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/1942441799503345_vs_1096668905202747(3)/1096668905202747_2024.png,29.44210626,-83.28341603,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/195561510062511_vs_410365272108427(0)/410365272108427_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/195561510062511_vs_410365272108427(0)/410365272108427_2024.png,29.44336759,-83.28537405,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/196569193281067_vs_491932273830979(0)/491932273830979_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/196569193281067_vs_491932273830979(0)/491932273830979_2024.png,29.44258743,-83.28207493,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/196702160085418_vs_3805058626419171(0)/3805058626419171_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/196702160085418_vs_3805058626419171(0)/3805058626419171_2024.png,29.44406832,-83.28675807,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/200166369737407_vs_854175906895966(0)/854175906895966_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/200166369737407_vs_854175906895966(0)/854175906895966_2024.png,29.43914908,-83.28738034,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/203102002574173_vs_565265842603741(0)/565265842603741_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/203102002574173_vs_565265842603741(0)/565265842603741_2024.png,29.43702341,-83.29443991,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/203154415894130_vs_1089580366125254(0)/1089580366125254_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/203154415894130_vs_1089580366125254(0)/1089580366125254_2024.png,29.43824743,-83.29276085,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/204019022681070_vs_1082997423409617(0)/1082997423409617_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/204019022681070_vs_1082997423409617(0)/1082997423409617_2024.png,29.43975173,-83.28598559,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/2062545047421779_vs_8738565906206647(3)/8738565906206647_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/2062545047421779_vs_8738565906206647(3)/8738565906206647_2024.png,29.44403562,-83.28471959,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/206265419115188_vs_3891789767810849(0)/3891789767810849_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/206265419115188_vs_3891789767810849(0)/3891789767810849_2024.png,29.43732241,-83.29288423,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/206421565761069_vs_1980801202365994(0)/1980801202365994_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/206421565761069_vs_1980801202365994(0)/1980801202365994_2024.png,29.43994795,-83.29307199,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/207597822076891_vs_8474591305991415(0)/8474591305991415_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/207597822076891_vs_8474591305991415(0)/8474591305991415_2024.png,29.43808859,-83.28653812,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/210215205383848_vs_560779103154553(0)/560779103154553_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/210215205383848_vs_560779103154553(0)/560779103154553_2024.png,29.44238655,-83.28168333,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/211155861939779_vs_975890097678779(0)/975890097678779_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/211155861939779_vs_975890097678779(0)/975890097678779_2024.png,29.43731773,-83.29293787,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/211324708326946_vs_3747376872170949(0)/3747376872170949_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/211324708326946_vs_3747376872170949(0)/3747376872170949_2024.png,29.43986386,-83.29013765,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/213760751381661_vs_1218240882778509(0)/1218240882778509_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/213760751381661_vs_1218240882778509(0)/1218240882778509_2024.png,29.4381026,-83.28785241,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/213764724706827_vs_508521758715543(0)/508521758715543_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/213764724706827_vs_508521758715543(0)/508521758715543_2024.png,29.44089163,-83.28734815,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/214097784693346_vs_1599742134250382(0)/1599742134250382_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/214097784693346_vs_1599742134250382(0)/1599742134250382_2024.png,29.43969567,-83.29167724,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/214912611564415_vs_954364096529058(0)/954364096529058_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/214912611564415_vs_954364096529058(0)/954364096529058_2024.png,29.44376467,-83.282547,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/216030211458841_vs_876291367949648(0)/876291367949648_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/216030211458841_vs_876291367949648(0)/876291367949648_2024.png,29.44243327,-83.28203201,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/217478071303740_vs_559012453166174(0)/559012453166174_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/217478071303740_vs_559012453166174(0)/559012453166174_2024.png,29.43708881,-83.29403758,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/2199782790232474_vs_560852223144761(1)/560852223144761_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/2199782790232474_vs_560852223144761(1)/560852223144761_2024.png,29.44295182,-83.28208566,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/220178870704196_vs_556748096771446(0)/556748096771446_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/220178870704196_vs_556748096771446(0)/556748096771446_2024.png,29.44149894,-83.28598022,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/220587913992325_vs_860169152912742(0)/860169152912742_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/220587913992325_vs_860169152912742(0)/860169152912742_2024.png,29.43974239,-83.29008937,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/224409460248602_vs_8113081155486233(0)/8113081155486233_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/224409460248602_vs_8113081155486233(0)/8113081155486233_2024.png,29.44311999,-83.28939199,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/2244301492626883_vs_1077588910496813(2)/1077588910496813_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/2244301492626883_vs_1077588910496813(2)/1077588910496813_2024.png,29.43716356,-83.29523921,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/226133690429022_vs_444714228725962(0)/444714228725962_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/226133690429022_vs_444714228725962(0)/444714228725962_2024.png,29.44123733,-83.2874018,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/226492240020422_vs_1000720195072858(0)/1000720195072858_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/226492240020422_vs_1000720195072858(0)/1000720195072858_2024.png,29.44297985,-83.28709066,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/226686793335721_vs_560852223144761(0)/560852223144761_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/226686793335721_vs_560852223144761(0)/560852223144761_2024.png,29.44295182,-83.28208566,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/227165463638498_vs_1778564492681590(0)/1778564492681590_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/227165463638498_vs_1778564492681590(0)/1778564492681590_2024.png,29.44221838,-83.28368425,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/227350673638114_vs_1894364484387690(0)/1894364484387690_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/227350673638114_vs_1894364484387690(0)/1894364484387690_2024.png,29.43702341,-83.29461157,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/227607409894755_vs_1053739432796942(0)/1053739432796942_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/227607409894755_vs_1053739432796942(0)/1053739432796942_2024.png,29.43918178,-83.28928471,mild
1,/content/0310_post_folder/0310_post_folder/folder_0/229674083361082_vs_1104016118006574(0)/1104016118006574_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/229674083361082_vs_1104016118006574(0)/1104016118006574_2024.png,29.44221838,-83.28352869,mild
3,/content/0310_post_folder/0310_post_folder/folder_0/230103686695945_vs_1520854601969931(0)/1520854601969931_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/230103686695945_vs_1520854601969931(0)/1520854601969931_2024.png,29.44352175,-83.28536868,mild
2,/content/0310_post_folder/0310_post_folder/folder_0/230216406275824_vs_8113081155486233(0)/8113081155486233_2024.png,mild,/content/0310_post_folder/0310_post_folder/folder_0/230216406275824_vs_8113081155486233(0)/8113081155486233_2024.png,29.44311999,-83.28939199,mild
